"IndividualId","Time [min]","Organism|blockA|mol1 [µmol]","Organism|blockB|mol1 [µmol]","Organism|blockB|mol1|twice_mol1_blockB [µmol]","Organism|blockA|mol1|Concentration [µmol/l]"
15,3,5.012173,4.987827,9.975655,5.012173
15,3.6,5.003547,4.996453,9.992906,5.003547
15,4.2,5.000996,4.999004,9.998009,5.000996
15,4.8,5.00028,4.99972,9.999439,5.00028
15,5.4,4.999917,5.000083,10.00017,4.999917
15,6,4.99969,5.00031,10.00062,4.99969
15,6.6,4.999718,5.000282,10.00056,4.999718
15,7.2,4.999881,5.000119,10.00024,4.999881
15,7.8,4.999995,5.000005,10.00001,4.999995
15,8.4,5.000075,4.999925,9.99985,5.000075
15,9,5.000114,4.999886,9.999772,5.000114
15,9.6,5.000097,4.999903,9.999806,5.000097
15,10.2,0.8241043,4.175805,8.351609,0.8241043
15,10.8,1.99569,3.004219,6.008438,1.99569
15,11.4,2.348713,2.651196,5.302392,2.348713
15,12,2.454515,2.545394,5.090789,2.454515
15,12.6,2.486582,2.513326,5.026653,2.486582
15,13.2,2.495939,2.50397,5.007941,2.495939
15,13.8,2.498757,2.501152,5.002304,2.498757
15,14.4,2.499721,2.500188,5.000377,2.499721
15,15,2.50021,2.499699,4.999398,2.50021
15,15.6,2.50032,2.499588,4.999177,2.50032
15,16.2,2.500163,2.499746,4.999493,2.500163
15,16.8,2.499995,2.499913,4.999827,2.499995
15,17.4,2.499899,2.50001,5.000021,2.499899
15,18,2.499883,2.500026,5.000051,2.499883
15,18.6,2.499883,2.500026,5.000052,2.499883
15,19.2,2.499918,2.499991,4.999982,2.499918
15,19.8,2.499944,2.499964,4.999928,2.499944
15,20.4,2.499972,2.499937,4.999874,2.499972
15,21,2.499999,2.49991,4.999819,2.499999
15,21.6,2.500002,2.499907,4.999814,2.500002
15,22.2,2.499991,2.499918,4.999836,2.499991
15,22.8,2.499993,2.499916,4.999832,2.499993
15,23.4,2.499985,2.499924,4.999847,2.499985
15,24,2.499971,2.499938,4.999876,2.499971
15,24.6,2.499963,2.499946,4.999891,2.499963
15,25.2,2.499957,2.499951,4.999903,2.499957
15,25.8,2.499954,2.499954,4.999908,2.499954
15,26.4,2.499951,2.499958,4.999915,2.499951
15,27,2.49995,2.499959,4.999917,2.49995
15,27.6,2.499952,2.499957,4.999914,2.499952
15,28.2,2.499949,2.499959,4.999919,2.499949
15,28.8,2.499948,2.499961,4.999923,2.499948
15,29.4,2.499947,2.499962,4.999924,2.499947
15,30,2.499947,2.499962,4.999924,2.499947
15,30.6,2.499948,2.499961,4.999922,2.499948
15,31.2,2.499949,2.499959,4.999919,2.499949
15,31.8,2.499952,2.499957,4.999914,2.499952
15,32.4,2.499952,2.499957,4.999914,2.499952
15,33,2.499952,2.499957,4.999913,2.499952
15,33.6,2.499953,2.499956,4.999913,2.499953
15,34.2,2.499953,2.499956,4.999912,2.499953
15,34.8,2.499953,2.499956,4.999911,2.499953
15,35.4,2.499954,2.499955,4.99991,2.499954
15,36,2.499954,2.499955,4.999909,2.499954
15,36.6,2.499954,2.499955,4.999909,2.499954
15,37.2,2.499954,2.499955,4.999909,2.499954
15,37.8,2.499954,2.499954,4.999909,2.499954
15,38.4,2.499954,2.499954,4.999909,2.499954
15,39,2.499954,2.499954,4.999909,2.499954
15,39.6,2.499954,2.499954,4.999909,2.499954
15,40.2,2.499954,2.499954,4.999908,2.499954
15,40.8,2.499954,2.499954,4.999908,2.499954
15,41.4,2.499954,2.499954,4.999908,2.499954
15,42,2.499954,2.499954,4.999908,2.499954
15,42.6,2.499954,2.499954,4.999909,2.499954
15,43.2,2.499954,2.499954,4.999909,2.499954
15,43.8,2.499954,2.499954,4.999909,2.499954
15,44.4,2.499954,2.499954,4.999909,2.499954
15,45,2.499954,2.499954,4.999909,2.499954
15,45.6,2.499954,2.499954,4.999909,2.499954
15,46.2,2.499954,2.499954,4.999909,2.499954
15,46.8,2.499954,2.499954,4.999909,2.499954
15,47.4,2.499954,2.499954,4.999909,2.499954
15,48,2.499954,2.499954,4.999909,2.499954
15,48.6,2.499954,2.499954,4.999909,2.499954
15,49.2,2.499954,2.499954,4.999909,2.499954
15,49.8,2.499954,2.499954,4.999909,2.499954
15,50.4,2.499954,2.499954,4.999909,2.499954
15,51,2.499954,2.499954,4.999909,2.499954
15,51.6,2.499954,2.499954,4.999909,2.499954
15,52.2,2.499954,2.499954,4.999909,2.499954
15,52.8,2.499954,2.499954,4.999909,2.499954
15,53.4,2.499954,2.499954,4.999909,2.499954
15,54,2.499954,2.499954,4.999909,2.499954
15,54.6,2.499954,2.499954,4.999909,2.499954
15,55.2,2.499954,2.499954,4.999909,2.499954
15,55.8,2.499954,2.499954,4.999909,2.499954
15,56.4,2.499954,2.499954,4.999909,2.499954
15,57,2.499954,2.499954,4.999909,2.499954
15,57.6,2.499954,2.499954,4.999909,2.499954
15,58.2,2.499954,2.499954,4.999909,2.499954
15,58.8,2.499954,2.499954,4.999909,2.499954
15,59.4,2.499954,2.499954,4.999909,2.499954
15,60,2.499954,2.499954,4.999909,2.499954
16,0,10,0,0,10
16,0.6,6.505896,3.494104,6.988208,6.505896
16,1.2,5.453003,4.546997,9.093994,5.453003
16,1.8,5.135563,4.864437,9.728873,5.135563
16,2.4,5.040634,4.959366,9.918732,5.040634
16,3,5.012173,4.987827,9.975655,5.012173
16,3.6,5.003547,4.996453,9.992906,5.003547
16,4.2,5.000996,4.999004,9.998009,5.000996
16,4.8,5.00028,4.99972,9.999439,5.00028
16,5.4,4.999917,5.000083,10.00017,4.999917
16,6,4.99969,5.00031,10.00062,4.99969
16,6.6,4.999718,5.000282,10.00056,4.999718
16,7.2,4.999881,5.000119,10.00024,4.999881
16,7.8,4.999995,5.000005,10.00001,4.999995
16,8.4,5.000075,4.999925,9.99985,5.000075
16,9,5.000114,4.999886,9.999772,5.000114
16,9.6,5.000097,4.999903,9.999806,5.000097
16,10.2,0.8241043,4.175805,8.351609,0.8241043
16,10.8,1.99569,3.004219,6.008438,1.99569
16,11.4,2.348713,2.651196,5.302392,2.348713
16,12,2.454515,2.545394,5.090789,2.454515
16,12.6,2.486582,2.513326,5.026653,2.486582
16,13.2,2.495939,2.50397,5.007941,2.495939
16,13.8,2.498757,2.501152,5.002304,2.498757
16,14.4,2.499721,2.500188,5.000377,2.499721
16,15,2.50021,2.499699,4.999398,2.50021
16,15.6,2.50032,2.499588,4.999177,2.50032
16,16.2,2.500163,2.499746,4.999493,2.500163
16,16.8,2.499995,2.499913,4.999827,2.499995
16,17.4,2.499899,2.50001,5.000021,2.499899
16,18,2.499883,2.500026,5.000051,2.499883
16,18.6,2.499883,2.500026,5.000052,2.499883
16,19.2,2.499918,2.499991,4.999982,2.499918
16,19.8,2.499944,2.499964,4.999928,2.499944
16,20.4,2.499972,2.499937,4.999874,2.499972
16,21,2.499999,2.49991,4.999819,2.499999
16,21.6,2.500002,2.499907,4.999814,2.500002
16,22.2,2.499991,2.499918,4.999836,2.499991
16,22.8,2.499993,2.499916,4.999832,2.499993
16,23.4,2.499985,2.499924,4.999847,2.499985
16,24,2.499971,2.499938,4.999876,2.499971
16,24.6,2.499963,2.499946,4.999891,2.499963
16,25.2,2.499957,2.499951,4.999903,2.499957
16,25.8,2.499954,2.499954,4.999908,2.499954
16,26.4,2.499951,2.499958,4.999915,2.499951
16,27,2.49995,2.499959,4.999917,2.49995
16,27.6,2.499952,2.499957,4.999914,2.499952
16,28.2,2.499949,2.499959,4.999919,2.499949
16,28.8,2.499948,2.499961,4.999923,2.499948
16,29.4,2.499947,2.499962,4.999924,2.499947
16,30,2.499947,2.499962,4.999924,2.499947
16,30.6,2.499948,2.499961,4.999922,2.499948
16,31.2,2.499949,2.499959,4.999919,2.499949
16,31.8,2.499952,2.499957,4.999914,2.499952
16,32.4,2.499952,2.499957,4.999914,2.499952
16,33,2.499952,2.499957,4.999913,2.499952
16,33.6,2.499953,2.499956,4.999913,2.499953
16,34.2,2.499953,2.499956,4.999912,2.499953
16,34.8,2.499953,2.499956,4.999911,2.499953
16,35.4,2.499954,2.499955,4.99991,2.499954
16,36,2.499954,2.499955,4.999909,2.499954
16,36.6,2.499954,2.499955,4.999909,2.499954
16,37.2,2.499954,2.499955,4.999909,2.499954
16,37.8,2.499954,2.499954,4.999909,2.499954
16,38.4,2.499954,2.499954,4.999909,2.499954
16,39,2.499954,2.499954,4.999909,2.499954
16,39.6,2.499954,2.499954,4.999909,2.499954
16,40.2,2.499954,2.499954,4.999908,2.499954
16,40.8,2.499954,2.499954,4.999908,2.499954
16,41.4,2.499954,2.499954,4.999908,2.499954
16,42,2.499954,2.499954,4.999908,2.499954
16,42.6,2.499954,2.499954,4.999909,2.499954
16,43.2,2.499954,2.499954,4.999909,2.499954
16,43.8,2.499954,2.499954,4.999909,2.499954
16,44.4,2.499954,2.499954,4.999909,2.499954
16,45,2.499954,2.499954,4.999909,2.499954
16,45.6,2.499954,2.499954,4.999909,2.499954
16,46.2,2.499954,2.499954,4.999909,2.499954
16,46.8,2.499954,2.499954,4.999909,2.499954
16,47.4,2.499954,2.499954,4.999909,2.499954
16,48,2.499954,2.499954,4.999909,2.499954
16,48.6,2.499954,2.499954,4.999909,2.499954
16,49.2,2.499954,2.499954,4.999909,2.499954
16,49.8,2.499954,2.499954,4.999909,2.499954
16,50.4,2.499954,2.499954,4.999909,2.499954
16,51,2.499954,2.499954,4.999909,2.499954
16,51.6,2.499954,2.499954,4.999909,2.499954
16,52.2,2.499954,2.499954,4.999909,2.499954
16,52.8,2.499954,2.499954,4.999909,2.499954
16,53.4,2.499954,2.499954,4.999909,2.499954
16,54,2.499954,2.499954,4.999909,2.499954
16,54.6,2.499954,2.499954,4.999909,2.499954
16,55.2,2.499954,2.499954,4.999909,2.499954
16,55.8,2.499954,2.499954,4.999909,2.499954
16,56.4,2.499954,2.499954,4.999909,2.499954
16,57,2.499954,2.499954,4.999909,2.499954
16,57.6,2.499954,2.499954,4.999909,2.499954
16,58.2,2.499954,2.499954,4.999909,2.499954
16,58.8,2.499954,2.499954,4.999909,2.499954
16,59.4,2.499954,2.499954,4.999909,2.499954
16,60,2.499954,2.499954,4.999909,2.499954
17,0,10,0,0,10
17,0.6,6.505896,3.494104,6.988208,6.505896
17,1.2,5.453003,4.546997,9.093994,5.453003
17,1.8,5.135563,4.864437,9.728873,5.135563
17,2.4,5.040634,4.959366,9.918732,5.040634
17,3,5.012173,4.987827,9.975655,5.012173
17,3.6,5.003547,4.996453,9.992906,5.003547
17,4.2,5.000996,4.999004,9.998009,5.000996
17,4.8,5.00028,4.99972,9.999439,5.00028
17,5.4,4.999917,5.000083,10.00017,4.999917
17,6,4.99969,5.00031,10.00062,4.99969
17,6.6,4.999718,5.000282,10.00056,4.999718
17,7.2,4.999881,5.000119,10.00024,4.999881
17,7.8,4.999995,5.000005,10.00001,4.999995
17,8.4,5.000075,4.999925,9.99985,5.000075
17,9,5.000114,4.999886,9.999772,5.000114
17,9.6,5.000097,4.999903,9.999806,5.000097
17,10.2,0.8241043,4.175805,8.351609,0.8241043
17,10.8,1.99569,3.004219,6.008438,1.99569
17,11.4,2.348713,2.651196,5.302392,2.348713
17,12,2.454515,2.545394,5.090789,2.454515
17,12.6,2.486582,2.513326,5.026653,2.486582
17,13.2,2.495939,2.50397,5.007941,2.495939
17,13.8,2.498757,2.501152,5.002304,2.498757
17,14.4,2.499721,2.500188,5.000377,2.499721
17,15,2.50021,2.499699,4.999398,2.50021
17,15.6,2.50032,2.499588,4.999177,2.50032
17,16.2,2.500163,2.499746,4.999493,2.500163
17,16.8,2.499995,2.499913,4.999827,2.499995
17,17.4,2.499899,2.50001,5.000021,2.499899
17,18,2.499883,2.500026,5.000051,2.499883
17,18.6,2.499883,2.500026,5.000052,2.499883
17,19.2,2.499918,2.499991,4.999982,2.499918
17,19.8,2.499944,2.499964,4.999928,2.499944
17,20.4,2.499972,2.499937,4.999874,2.499972
17,21,2.499999,2.49991,4.999819,2.499999
17,21.6,2.500002,2.499907,4.999814,2.500002
17,22.2,2.499991,2.499918,4.999836,2.499991
17,22.8,2.499993,2.499916,4.999832,2.499993
17,23.4,2.499985,2.499924,4.999847,2.499985
17,24,2.499971,2.499938,4.999876,2.499971
17,24.6,2.499963,2.499946,4.999891,2.499963
17,25.2,2.499957,2.499951,4.999903,2.499957
17,25.8,2.499954,2.499954,4.999908,2.499954
17,26.4,2.499951,2.499958,4.999915,2.499951
17,27,2.49995,2.499959,4.999917,2.49995
17,27.6,2.499952,2.499957,4.999914,2.499952
17,28.2,2.499949,2.499959,4.999919,2.499949
17,28.8,2.499948,2.499961,4.999923,2.499948
17,29.4,2.499947,2.499962,4.999924,2.499947
17,30,2.499947,2.499962,4.999924,2.499947
17,30.6,2.499948,2.499961,4.999922,2.499948
17,31.2,2.499949,2.499959,4.999919,2.499949
17,31.8,2.499952,2.499957,4.999914,2.499952
17,32.4,2.499952,2.499957,4.999914,2.499952
17,33,2.499952,2.499957,4.999913,2.499952
17,33.6,2.499953,2.499956,4.999913,2.499953
17,34.2,2.499953,2.499956,4.999912,2.499953
17,34.8,2.499953,2.499956,4.999911,2.499953
17,35.4,2.499954,2.499955,4.99991,2.499954
17,36,2.499954,2.499955,4.999909,2.499954
17,36.6,2.499954,2.499955,4.999909,2.499954
17,37.2,2.499954,2.499955,4.999909,2.499954
17,37.8,2.499954,2.499954,4.999909,2.499954
17,38.4,2.499954,2.499954,4.999909,2.499954
17,39,2.499954,2.499954,4.999909,2.499954
17,39.6,2.499954,2.499954,4.999909,2.499954
17,40.2,2.499954,2.499954,4.999908,2.499954
17,40.8,2.499954,2.499954,4.999908,2.499954
17,41.4,2.499954,2.499954,4.999908,2.499954
17,42,2.499954,2.499954,4.999908,2.499954
17,42.6,2.499954,2.499954,4.999909,2.499954
17,43.2,2.499954,2.499954,4.999909,2.499954
17,43.8,2.499954,2.499954,4.999909,2.499954
17,44.4,2.499954,2.499954,4.999909,2.499954
17,45,2.499954,2.499954,4.999909,2.499954
17,45.6,2.499954,2.499954,4.999909,2.499954
17,46.2,2.499954,2.499954,4.999909,2.499954
17,46.8,2.499954,2.499954,4.999909,2.499954
17,47.4,2.499954,2.499954,4.999909,2.499954
17,48,2.499954,2.499954,4.999909,2.499954
17,48.6,2.499954,2.499954,4.999909,2.499954
17,49.2,2.499954,2.499954,4.999909,2.499954
17,49.8,2.499954,2.499954,4.999909,2.499954
17,50.4,2.499954,2.499954,4.999909,2.499954
17,51,2.499954,2.499954,4.999909,2.499954
17,51.6,2.499954,2.499954,4.999909,2.499954
17,52.2,2.499954,2.499954,4.999909,2.499954
17,52.8,2.499954,2.499954,4.999909,2.499954
17,53.4,2.499954,2.499954,4.999909,2.499954
17,54,2.499954,2.499954,4.999909,2.499954
17,54.6,2.499954,2.499954,4.999909,2.499954
17,55.2,2.499954,2.499954,4.999909,2.499954
17,55.8,2.499954,2.499954,4.999909,2.499954
17,56.4,2.499954,2.499954,4.999909,2.499954
17,57,2.499954,2.499954,4.999909,2.499954
17,57.6,2.499954,2.499954,4.999909,2.499954
17,58.2,2.499954,2.499954,4.999909,2.499954
17,58.8,2.499954,2.499954,4.999909,2.499954
17,59.4,2.499954,2.499954,4.999909,2.499954
17,60,2.499954,2.499954,4.999909,2.499954
18,0,10,0,0,10
18,0.6,6.505896,3.494104,6.988208,6.505896
18,1.2,5.453003,4.546997,9.093994,5.453003
18,1.8,5.135563,4.864437,9.728873,5.135563
18,2.4,5.040634,4.959366,9.918732,5.040634
18,3,5.012173,4.987827,9.975655,5.012173
18,3.6,5.003547,4.996453,9.992906,5.003547
18,4.2,5.000996,4.999004,9.998009,5.000996
18,4.8,5.00028,4.99972,9.999439,5.00028
18,5.4,4.999917,5.000083,10.00017,4.999917
18,6,4.99969,5.00031,10.00062,4.99969
18,6.6,4.999718,5.000282,10.00056,4.999718
18,7.2,4.999881,5.000119,10.00024,4.999881
18,7.8,4.999995,5.000005,10.00001,4.999995
18,8.4,5.000075,4.999925,9.99985,5.000075
18,9,5.000114,4.999886,9.999772,5.000114
18,9.6,5.000097,4.999903,9.999806,5.000097
18,10.2,0.8241043,4.175805,8.351609,0.8241043
18,10.8,1.99569,3.004219,6.008438,1.99569
18,11.4,2.348713,2.651196,5.302392,2.348713
18,12,2.454515,2.545394,5.090789,2.454515
18,12.6,2.486582,2.513326,5.026653,2.486582
18,13.2,2.495939,2.50397,5.007941,2.495939
18,13.8,2.498757,2.501152,5.002304,2.498757
18,14.4,2.499721,2.500188,5.000377,2.499721
18,15,2.50021,2.499699,4.999398,2.50021
18,15.6,2.50032,2.499588,4.999177,2.50032
18,16.2,2.500163,2.499746,4.999493,2.500163
18,16.8,2.499995,2.499913,4.999827,2.499995
18,17.4,2.499899,2.50001,5.000021,2.499899
18,18,2.499883,2.500026,5.000051,2.499883
18,18.6,2.499883,2.500026,5.000052,2.499883
18,19.2,2.499918,2.499991,4.999982,2.499918
18,19.8,2.499944,2.499964,4.999928,2.499944
18,20.4,2.499972,2.499937,4.999874,2.499972
18,21,2.499999,2.49991,4.999819,2.499999
18,21.6,2.500002,2.499907,4.999814,2.500002
18,22.2,2.499991,2.499918,4.999836,2.499991
18,22.8,2.499993,2.499916,4.999832,2.499993
18,23.4,2.499985,2.499924,4.999847,2.499985
18,24,2.499971,2.499938,4.999876,2.499971
18,24.6,2.499963,2.499946,4.999891,2.499963
18,25.2,2.499957,2.499951,4.999903,2.499957
18,25.8,2.499954,2.499954,4.999908,2.499954
18,26.4,2.499951,2.499958,4.999915,2.499951
18,27,2.49995,2.499959,4.999917,2.49995
18,27.6,2.499952,2.499957,4.999914,2.499952
18,28.2,2.499949,2.499959,4.999919,2.499949
18,28.8,2.499948,2.499961,4.999923,2.499948
18,29.4,2.499947,2.499962,4.999924,2.499947
18,30,2.499947,2.499962,4.999924,2.499947
18,30.6,2.499948,2.499961,4.999922,2.499948
18,31.2,2.499949,2.499959,4.999919,2.499949
18,31.8,2.499952,2.499957,4.999914,2.499952
18,32.4,2.499952,2.499957,4.999914,2.499952
18,33,2.499952,2.499957,4.999913,2.499952
18,33.6,2.499953,2.499956,4.999913,2.499953
18,34.2,2.499953,2.499956,4.999912,2.499953
18,34.8,2.499953,2.499956,4.999911,2.499953
18,35.4,2.499954,2.499955,4.99991,2.499954
18,36,2.499954,2.499955,4.999909,2.499954
18,36.6,2.499954,2.499955,4.999909,2.499954
18,37.2,2.499954,2.499955,4.999909,2.499954
18,37.8,2.499954,2.499954,4.999909,2.499954
18,38.4,2.499954,2.499954,4.999909,2.499954
18,39,2.499954,2.499954,4.999909,2.499954
18,39.6,2.499954,2.499954,4.999909,2.499954
18,40.2,2.499954,2.499954,4.999908,2.499954
18,40.8,2.499954,2.499954,4.999908,2.499954
18,41.4,2.499954,2.499954,4.999908,2.499954
18,42,2.499954,2.499954,4.999908,2.499954
18,42.6,2.499954,2.499954,4.999909,2.499954
18,43.2,2.499954,2.499954,4.999909,2.499954
18,43.8,2.499954,2.499954,4.999909,2.499954
18,44.4,2.499954,2.499954,4.999909,2.499954
18,45,2.499954,2.499954,4.999909,2.499954
18,45.6,2.499954,2.499954,4.999909,2.499954
18,46.2,2.499954,2.499954,4.999909,2.499954
18,46.8,2.499954,2.499954,4.999909,2.499954
18,47.4,2.499954,2.499954,4.999909,2.499954
18,48,2.499954,2.499954,4.999909,2.499954
18,48.6,2.499954,2.499954,4.999909,2.499954
18,49.2,2.499954,2.499954,4.999909,2.499954
18,49.8,2.499954,2.499954,4.999909,2.499954
18,50.4,2.499954,2.499954,4.999909,2.499954
18,51,2.499954,2.499954,4.999909,2.499954
18,51.6,2.499954,2.499954,4.999909,2.499954
18,52.2,2.499954,2.499954,4.999909,2.499954
18,52.8,2.499954,2.499954,4.999909,2.499954
18,53.4,2.499954,2.499954,4.999909,2.499954
18,54,2.499954,2.499954,4.999909,2.499954
18,54.6,2.499954,2.499954,4.999909,2.499954
18,55.2,2.499954,2.499954,4.999909,2.499954
18,55.8,2.499954,2.499954,4.999909,2.499954
18,56.4,2.499954,2.499954,4.999909,2.499954
18,57,2.499954,2.499954,4.999909,2.499954
18,57.6,2.499954,2.499954,4.999909,2.499954
18,58.2,2.499954,2.499954,4.999909,2.499954
18,58.8,2.499954,2.499954,4.999909,2.499954
18,59.4,2.499954,2.499954,4.999909,2.499954
18,60,2.499954,2.499954,4.999909,2.499954
19,0,10,0,0,10
19,0.6,6.505896,3.494104,6.988208,6.505896
19,1.2,5.453003,4.546997,9.093994,5.453003
19,1.8,5.135563,4.864437,9.728873,5.135563
19,2.4,5.040634,4.959366,9.918732,5.040634
19,3,5.012173,4.987827,9.975655,5.012173
19,3.6,5.003547,4.996453,9.992906,5.003547
19,4.2,5.000996,4.999004,9.998009,5.000996
19,4.8,5.00028,4.99972,9.999439,5.00028
19,5.4,4.999917,5.000083,10.00017,4.999917
19,6,4.99969,5.00031,10.00062,4.99969
19,6.6,4.999718,5.000282,10.00056,4.999718
19,7.2,4.999881,5.000119,10.00024,4.999881
19,7.8,4.999995,5.000005,10.00001,4.999995
19,8.4,5.000075,4.999925,9.99985,5.000075
19,9,5.000114,4.999886,9.999772,5.000114
19,9.6,5.000097,4.999903,9.999806,5.000097
19,10.2,0.8241043,4.175805,8.351609,0.8241043
19,10.8,1.99569,3.004219,6.008438,1.99569
19,11.4,2.348713,2.651196,5.302392,2.348713
19,12,2.454515,2.545394,5.090789,2.454515
19,12.6,2.486582,2.513326,5.026653,2.486582
19,13.2,2.495939,2.50397,5.007941,2.495939
19,13.8,2.498757,2.501152,5.002304,2.498757
19,14.4,2.499721,2.500188,5.000377,2.499721
19,15,2.50021,2.499699,4.999398,2.50021
19,15.6,2.50032,2.499588,4.999177,2.50032
19,16.2,2.500163,2.499746,4.999493,2.500163
19,16.8,2.499995,2.499913,4.999827,2.499995
19,17.4,2.499899,2.50001,5.000021,2.499899
19,18,2.499883,2.500026,5.000051,2.499883
19,18.6,2.499883,2.500026,5.000052,2.499883
19,19.2,2.499918,2.499991,4.999982,2.499918
19,19.8,2.499944,2.499964,4.999928,2.499944
19,20.4,2.499972,2.499937,4.999874,2.499972
19,21,2.499999,2.49991,4.999819,2.499999
19,21.6,2.500002,2.499907,4.999814,2.500002
19,22.2,2.499991,2.499918,4.999836,2.499991
19,22.8,2.499993,2.499916,4.999832,2.499993
19,23.4,2.499985,2.499924,4.999847,2.499985
19,24,2.499971,2.499938,4.999876,2.499971
19,24.6,2.499963,2.499946,4.999891,2.499963
19,25.2,2.499957,2.499951,4.999903,2.499957
19,25.8,2.499954,2.499954,4.999908,2.499954
19,26.4,2.499951,2.499958,4.999915,2.499951
19,27,2.49995,2.499959,4.999917,2.49995
19,27.6,2.499952,2.499957,4.999914,2.499952
19,28.2,2.499949,2.499959,4.999919,2.499949
19,28.8,2.499948,2.499961,4.999923,2.499948
19,29.4,2.499947,2.499962,4.999924,2.499947
19,30,2.499947,2.499962,4.999924,2.499947
19,30.6,2.499948,2.499961,4.999922,2.499948
19,31.2,2.499949,2.499959,4.999919,2.499949
19,31.8,2.499952,2.499957,4.999914,2.499952
19,32.4,2.499952,2.499957,4.999914,2.499952
19,33,2.499952,2.499957,4.999913,2.499952
19,33.6,2.499953,2.499956,4.999913,2.499953
19,34.2,2.499953,2.499956,4.999912,2.499953
19,34.8,2.499953,2.499956,4.999911,2.499953
19,35.4,2.499954,2.499955,4.99991,2.499954
19,36,2.499954,2.499955,4.999909,2.499954
19,36.6,2.499954,2.499955,4.999909,2.499954
19,37.2,2.499954,2.499955,4.999909,2.499954
19,37.8,2.499954,2.499954,4.999909,2.499954
19,38.4,2.499954,2.499954,4.999909,2.499954
19,39,2.499954,2.499954,4.999909,2.499954
19,39.6,2.499954,2.499954,4.999909,2.499954
19,40.2,2.499954,2.499954,4.999908,2.499954
19,40.8,2.499954,2.499954,4.999908,2.499954
19,41.4,2.499954,2.499954,4.999908,2.499954
19,42,2.499954,2.499954,4.999908,2.499954
19,42.6,2.499954,2.499954,4.999909,2.499954
19,43.2,2.499954,2.499954,4.999909,2.499954
19,43.8,2.499954,2.499954,4.999909,2.499954
19,44.4,2.499954,2.499954,4.999909,2.499954
19,45,2.499954,2.499954,4.999909,2.499954
19,45.6,2.499954,2.499954,4.999909,2.499954
19,46.2,2.499954,2.499954,4.999909,2.499954
19,46.8,2.499954,2.499954,4.999909,2.499954
19,47.4,2.499954,2.499954,4.999909,2.499954
19,48,2.499954,2.499954,4.999909,2.499954
19,48.6,2.499954,2.499954,4.999909,2.499954
19,49.2,2.499954,2.499954,4.999909,2.499954
19,49.8,2.499954,2.499954,4.999909,2.499954
19,50.4,2.499954,2.499954,4.999909,2.499954
19,51,2.499954,2.499954,4.999909,2.499954
19,51.6,2.499954,2.499954,4.999909,2.499954
19,52.2,2.499954,2.499954,4.999909,2.499954
19,52.8,2.499954,2.499954,4.999909,2.499954
19,53.4,2.499954,2.499954,4.999909,2.499954
19,54,2.499954,2.499954,4.999909,2.499954
19,54.6,2.499954,2.499954,4.999909,2.499954
19,55.2,2.499954,2.499954,4.999909,2.499954
19,55.8,2.499954,2.499954,4.999909,2.499954
19,56.4,2.499954,2.499954,4.999909,2.499954
19,57,2.499954,2.499954,4.999909,2.499954
19,57.6,2.499954,2.499954,4.999909,2.499954
19,58.2,2.499954,2.499954,4.999909,2.499954
19,58.8,2.499954,2.499954,4.999909,2.499954
19,59.4,2.499954,2.499954,4.999909,2.499954
19,60,2.499954,2.499954,4.999909,2.499954
